Department,Subject,Course,Section,professor_id,A,B,C,D,F,W,Total,Semester,Year
Life Science,ANATMY,ANATMY  1,1086,691,5,8,5,1,0,8,27,Spring,2014
Life Science,ANATMY,ANATMY  1,1087,686,3,2,5,2,4,18,34,Spring,2014
Life Science,ANATMY,ANATMY  1,1088,685,4,5,4,1,4,13,31,Spring,2014
Life Science,ANATMY,ANATMY  1,1089,692,13,4,3,2,2,9,33,Spring,2014
Life Science,ANATMY,ANATMY  1,1090,693,11,14,4,1,0,3,33,Spring,2014
Life Science,ANATMY,ANATMY  1,1091,694,21,3,2,1,0,6,33,Spring,2014
Life Science,ANATMY,ANATMY  1,1092,695,7,3,5,2,1,11,29,Spring,2014
Life Science,ANATMY,ANATMY  1,1093,695,8,7,6,4,3,6,34,Spring,2014
Life Science,ANATMY,ANATMY  1,3266,696,5,4,3,0,0,18,30,Spring,2014
Life Science,ANATMY,ANATMY  1,4009,697,4,6,9,0,3,13,35,Spring,2014
Life Science,ANATMY,ANATMY  1,4010,698,8,9,12,0,2,4,35,Spring,2014
Life Science,BIOL,BIOL    2,1189,699,30,5,7,0,0,2,44,Spring,2014
Life Science,BIOL,BIOL    2,1190,685,3,7,3,3,7,18,41,Spring,2014
Life Science,BIOL,BIOL    2,1191,700,3,7,6,3,10,17,46,Spring,2014
Life Science,BIOL,BIOL    2,1192,700,1,7,11,11,5,12,47,Spring,2014
Life Science,BIOL,BIOL    2,1193,693,22,12,4,2,3,1,44,Spring,2014
Life Science,BIOL,BIOL    2,1194,701,10,14,15,2,4,5,50,Spring,2014
Life Science,BIOL,BIOL    2,1195,702,8,5,7,5,4,8,37,Spring,2014
Life Science,BIOL,BIOL    2,1196,701,10,15,6,2,4,10,47,Spring,2014
Life Science,BIOL,BIOL    2,1197,686,8,5,10,0,0,9,32,Spring,2014
Life Science,BIOL,BIOL    2,1198,703,8,5,7,2,6,8,36,Spring,2014
Life Science,BIOL,BIOL    2,1199,703,14,5,5,1,1,11,37,Spring,2014
Life Science,BIOL,BIOL    2,1200,699,27,7,2,0,0,0,36,Spring,2014
Life Science,BIOL,BIOL    2,3312,704,3,0,8,3,10,14,38,Spring,2014
Life Science,BIOL,BIOL    2,3372,699,23,8,4,0,7,9,51,Spring,2014
Life Science,BIOL,BIOL    2,4045,705,26,20,2,2,1,6,57,Spring,2014
Life Science,BIOL,BIOL    2,4046,706,20,8,2,3,5,5,43,Spring,2014
Life Science,BIOL,BIOL    2,4047,706,29,8,3,1,3,3,47,Spring,2014
Life Science,BIOL,BIOL    3,1201,707,5,7,2,2,0,6,22,Spring,2014
Life Science,BIOL,BIOL    3,1202,708,13,5,5,3,1,5,32,Spring,2014
Life Science,BIOL,BIOL    3,1203,709,4,9,9,1,4,2,29,Spring,2014
Life Science,BIOL,BIOL    3,1204,709,2,7,10,0,2,9,30,Spring,2014
Life Science,BIOL,BIOL    3,1205,710,12,8,6,0,0,8,34,Spring,2014
Life Science,BIOL,BIOL    3,1206,711,0,6,7,1,4,13,31,Spring,2014
Life Science,BIOL,BIOL    3,1207,711,3,11,7,2,4,3,30,Spring,2014
Life Science,BIOL,BIOL    3,1208,712,1,8,9,3,6,7,34,Spring,2014
Life Science,BIOL,BIOL    3,1209,713,4,8,10,2,4,3,31,Spring,2014
Life Science,BIOL,BIOL    3,1210,709,2,4,13,3,0,8,30,Spring,2014
Life Science,BIOL,BIOL    3,1211,709,6,3,12,3,1,3,28,Spring,2014
Life Science,BIOL,BIOL    3,1212,714,8,10,6,4,1,2,31,Spring,2014
Life Science,BIOL,BIOL    3,1213,715,3,9,6,0,1,8,27,Spring,2014
Life Science,BIOL,BIOL    3,1214,716,10,8,8,2,0,7,35,Spring,2014
Life Science,BIOL,BIOL    3,1215,707,11,5,1,3,1,7,28,Spring,2014
Life Science,BIOL,BIOL    3,1216,707,9,3,5,2,2,7,28,Spring,2014
Life Science,BIOL,BIOL    3,1217,713,4,9,6,0,2,7,28,Spring,2014
Life Science,BIOL,BIOL    3,4048,717,6,11,4,6,3,1,31,Spring,2014
Life Science,BIOL,BIOL    3,4049,718,11,11,2,4,2,4,34,Spring,2014
Life Science,BIOL,BIOL    3,4050,719,6,6,11,0,0,8,31,Spring,2014
Life Science,BIOL,BIOL    3,4051,715,4,6,7,2,2,6,27,Spring,2014
Life Science,BIOL,BIOL    9,1218,720,12,9,3,6,6,6,42,Spring,2014
Life Science,BIOL,BIOL    9,1219,721,10,6,12,4,3,0,35,Spring,2014
Life Science,BIOL,BIOL    9,1220,721,1,12,13,1,4,4,35,Spring,2014
Life Science,BIOL,BIOL    9,1221,722,8,14,4,0,3,3,32,Spring,2014
Life Science,BIOL,BIOL    9,1222,721,8,10,12,0,4,5,39,Spring,2014
Life Science,BIOL,BIOL    9,1223,723,5,7,14,3,4,10,43,Spring,2014
Life Science,BIOL,BIOL    9,1224,723,5,8,13,1,2,14,43,Spring,2014
Life Science,BIOL,BIOL    9,3359,720,12,5,2,2,5,10,36,Spring,2014
Life Science,BIOL,BIOL   15,1225,724,4,6,15,3,1,4,33,Spring,2014
Life Science,BIOL,BIOL   15,1226,724,5,4,4,4,3,6,26,Spring,2014
Life Science,BIOL,BIOL   15,1227,725,5,9,5,5,2,7,33,Spring,2014
Life Science,BIOL,BIOL   15N,4052,726,5,7,8,2,2,1,25,Spring,2014
Life Science,BIOL,BIOL   21,1228,702,7,11,10,2,3,2,35,Spring,2014
Life Science,BIOL,BIOL   21,1229,702,11,7,10,0,2,1,31,Spring,2014
Life Science,BIOL,BIOL   21,1230,727,5,11,9,0,1,7,33,Spring,2014
Life Science,BIOL,BIOL   21,4053,715,3,5,4,1,0,17,30,Spring,2014
Life Science,BIOL,BIOL   22,1231,728,11,13,4,0,1,10,39,Spring,2014
Life Science,BIOL,BIOL   22,1232,728,5,16,7,0,1,8,37,Spring,2014
Life Science,BIOL,BIOL   23,1233,729,5,9,3,1,1,4,23,Spring,2014
Life Science,BIOL,BIOL   23,1234,729,6,6,4,0,0,6,22,Spring,2014
Life Science,BOTANY,BOTANY  1,1240,729,9,7,6,0,0,6,28,Spring,2014
Life Science,BOTANY,BOTANY  1,1241,730,3,7,2,1,3,9,25,Spring,2014
Life Science,BOTANY,BOTANY  1,1242,730,3,6,3,2,3,7,24,Spring,2014
Life Science,BOTANY,BOTANY  1,1243,731,2,6,2,1,1,15,27,Spring,2014
Life Science,BOTANY,BOTANY  3,1244,730,10,5,3,1,1,6,26,Spring,2014
Life Science,MCRBIO,MCRBIO  1,2700,732,6,8,5,0,2,4,25,Spring,2014
Life Science,MCRBIO,MCRBIO  1,2701,704,6,10,8,0,0,2,26,Spring,2014
Life Science,MCRBIO,MCRBIO  1,2702,704,8,9,5,3,0,1,26,Spring,2014
Life Science,MCRBIO,MCRBIO  1,2703,733,5,16,6,0,0,0,27,Spring,2014
Life Science,MLT,MLT     5,2747,734,2,8,1,0,0,0,11,Spring,2014
Life Science,NUTR,NUTR    1,2887,735,8,10,9,7,2,12,48,Spring,2014
Life Science,NUTR,NUTR    1,2888,651,23,8,6,2,2,3,44,Spring,2014
Life Science,NUTR,NUTR    1,2889,736,7,9,10,6,4,9,45,Spring,2014
Life Science,NUTR,NUTR    1,2890,735,7,15,14,10,0,5,51,Spring,2014
Life Science,NUTR,NUTR    1,2891,737,7,11,13,5,1,7,44,Spring,2014
Life Science,NUTR,NUTR    1,2892,736,11,12,7,1,7,7,45,Spring,2014
Life Science,NUTR,NUTR    1,2893,735,14,10,5,2,3,6,40,Spring,2014
Life Science,NUTR,NUTR    1,2894,736,3,15,6,3,4,2,33,Spring,2014
Life Science,NUTR,NUTR    1,2895,651,20,10,4,1,2,4,41,Spring,2014
Life Science,NUTR,NUTR    1,2896,737,9,10,8,2,2,9,40,Spring,2014
Life Science,NUTR,NUTR    1,2897,738,25,7,6,2,0,1,41,Spring,2014
Life Science,NUTR,NUTR    1,3371,737,4,8,3,2,0,9,26,Spring,2014
Life Science,NUTR,NUTR    1,4392,738,15,19,2,0,0,5,41,Spring,2014
Life Science,NUTR,NUTR    7,2898,736,9,9,2,2,1,4,27,Spring,2014
Life Science,NUTR,NUTR    7,2899,736,8,7,8,2,2,10,37,Spring,2014
Life Science,NUTR,NUTR   4,2900,735,11,10,10,4,6,7,48,Spring,2014
Life Science,NUTR,NUTR   4,2901,735,13,14,11,2,3,5,48,Spring,2014
Life Science,PHYS,PHYS    3,3001,731,4,3,2,0,0,11,20,Spring,2014
Life Science,PHYS,PHYS    3,3002,739,8,7,4,0,0,0,19,Spring,2014
Life Science,PHYS,PHYS    3,3004,708,7,10,3,1,0,3,24,Spring,2014
Life Science,PHYS,PHYS    3,3005,708,9,3,4,3,1,4,24,Spring,2014
Life Science,PHYS,PHYS    3,3006,687,4,7,2,6,1,6,26,Spring,2014
Life Science,PHYS,PHYS    3,3007,728,6,6,6,2,0,5,25,Spring,2014
Life Science,PHYS,PHYS    3,3253,696,7,2,3,2,0,7,21,Spring,2014
Life Science,PHYS,PHYS    3,4421,722,6,6,6,0,0,5,23,Spring,2014
Life Science,ZOOL,ZOOL    5,3251,724,7,9,10,1,0,7,34,Spring,2014
Life Science,ZOOL,ZOOL    5,3252,726,8,5,8,4,3,3,31,Spring,2014
Life Science,ZOOL,ZOOL    5,4481,740,16,8,5,1,1,4,35,Spring,2014
Math,CS,CS     10,4107,741,0,1,1,0,0,8,10,Spring,2014
Math,MATH,MATH    2,2548,742,2,3,5,3,5,26,44,Spring,2014
Math,MATH,MATH    2,2549,743,8,10,15,5,4,5,47,Spring,2014
Math,MATH,MATH    2,2550,744,7,8,9,2,5,13,44,Spring,2014
Math,MATH,MATH    2,2551,745,6,4,1,5,0,12,28,Spring,2014
Math,MATH,MATH    2,2552,746,3,3,3,5,11,14,39,Spring,2014
Math,MATH,MATH    2,2553,747,8,2,4,0,7,13,34,Spring,2014
Math,MATH,MATH    2,2554,748,9,3,4,5,2,10,33,Spring,2014
Math,MATH,MATH    2,2555,749,14,6,3,5,11,11,50,Spring,2014
Math,MATH,MATH    2,2556,750,7,8,5,2,10,18,50,Spring,2014
Math,MATH,MATH    2,4275,751,7,5,5,3,4,12,36,Spring,2014
Math,MATH,MATH    2,4276,752,9,9,10,5,5,11,49,Spring,2014
Math,MATH,MATH    2,4277,753,3,9,13,5,3,9,42,Spring,2014
Math,MATH,MATH    2,4278,754,9,9,8,3,6,13,48,Spring,2014
Math,MATH,MATH    7,2557,755,2,1,3,3,5,8,22,Spring,2014
Math,MATH,MATH    7,2558,756,1,2,2,2,4,11,22,Spring,2014
Math,MATH,MATH    7,2559,757,5,9,2,1,3,24,44,Spring,2014
Math,MATH,MATH    7,2560,743,10,12,4,9,6,12,53,Spring,2014
Math,MATH,MATH    7,2561,758,12,2,3,3,6,20,46,Spring,2014
Math,MATH,MATH    7,2562,745,4,9,5,0,2,26,46,Spring,2014
Math,MATH,MATH    7,2563,744,6,12,10,2,6,11,47,Spring,2014
Math,MATH,MATH    7,2564,741,0,2,2,5,4,27,40,Spring,2014
Math,MATH,MATH    7,2565,759,14,9,5,5,5,13,51,Spring,2014
Math,MATH,MATH    7,4279,760,5,7,8,3,8,9,40,Spring,2014
Math,MATH,MATH    7,4280,761,4,2,4,3,8,19,40,Spring,2014
Math,MATH,MATH    7,4281,762,9,5,6,5,6,13,44,Spring,2014
Math,MATH,MATH    7,4282,763,2,1,8,10,8,11,40,Spring,2014
Math,MATH,MATH    8,2566,764,6,3,5,1,6,21,42,Spring,2014
Math,MATH,MATH    8,2567,765,2,5,5,7,5,21,45,Spring,2014
Math,MATH,MATH    8,2568,757,9,8,8,3,2,8,38,Spring,2014
Math,MATH,MATH    8,2569,743,6,15,7,3,5,15,51,Spring,2014
Math,MATH,MATH    8,2570,755,1,2,1,1,2,7,14,Spring,2014
Math,MATH,MATH    8,4283,741,1,7,5,5,5,16,39,Spring,2014
Math,MATH,MATH    8,4284,766,15,14,6,6,3,10,54,Spring,2014
Math,MATH,MATH    8,4285,767,7,15,13,4,5,6,50,Spring,2014
Math,MATH,MATH   10,4286,741,1,1,4,0,1,10,17,Spring,2014
Math,MATH,MATH   11,2571,755,2,6,7,6,8,6,35,Spring,2014
Math,MATH,MATH   11,2572,756,1,13,10,2,5,9,40,Spring,2014
Math,MATH,MATH   11,4287,741,2,5,6,5,3,14,35,Spring,2014
Math,MATH,MATH   13,2573,764,6,5,6,1,5,14,37,Spring,2014
Math,MATH,MATH   13,4288,762,10,7,7,2,1,9,36,Spring,2014
Math,MATH,MATH   15,2574,756,3,12,1,3,3,12,34,Spring,2014
Math,MATH,MATH   15,2575,761,7,4,5,3,6,12,37,Spring,2014
Math,MATH,MATH   15,4289,767,8,9,4,5,2,9,37,Spring,2014
Math,MATH,MATH   18,2576,768,1,4,6,2,9,19,41,Spring,2014
Math,MATH,MATH   18,2577,769,2,2,12,3,8,12,39,Spring,2014
Math,MATH,MATH   18,2578,748,0,3,5,4,9,11,32,Spring,2014
Math,MATH,MATH   18,2579,770,4,9,7,3,4,17,44,Spring,2014
Math,MATH,MATH   18,2580,771,5,7,7,14,0,13,46,Spring,2014
Math,MATH,MATH   18,2581,750,4,8,6,3,9,8,38,Spring,2014
Math,MATH,MATH   18,2582,772,7,6,6,6,3,12,40,Spring,2014
Math,MATH,MATH   18,2583,773,3,6,7,10,4,13,43,Spring,2014
Math,MATH,MATH   18,4290,774,2,2,8,3,4,15,34,Spring,2014
Math,MATH,MATH   18,4291,775,6,5,5,2,5,8,31,Spring,2014
Math,MATH,MATH   20,2584,776,3,0,7,4,12,5,31,Spring,2014
Math,MATH,MATH   20,2585,777,4,0,1,3,13,20,41,Spring,2014
Math,MATH,MATH   20,2586,770,8,7,6,3,8,16,48,Spring,2014
Math,MATH,MATH   20,2587,778,2,2,5,3,7,22,41,Spring,2014
Math,MATH,MATH   20,2588,748,0,1,3,10,11,8,33,Spring,2014
Math,MATH,MATH   20,2589,771,5,8,8,13,0,7,41,Spring,2014
Math,MATH,MATH   20,2590,779,0,3,8,4,8,12,35,Spring,2014
Math,MATH,MATH   20,2591,780,3,3,6,2,8,11,33,Spring,2014
Math,MATH,MATH   20,2592,744,1,5,5,5,7,8,31,Spring,2014
Math,MATH,MATH   20,2593,781,3,6,5,4,22,15,55,Spring,2014
Math,MATH,MATH   20,2594,769,3,5,8,3,6,14,39,Spring,2014
Math,MATH,MATH   20,2595,768,8,5,3,2,2,15,35,Spring,2014
Math,MATH,MATH   20,2596,782,4,6,6,7,9,12,44,Spring,2014
Math,MATH,MATH   20,2597,783,10,6,4,2,14,3,39,Spring,2014
Math,MATH,MATH   20,2598,784,8,8,11,4,4,7,42,Spring,2014
Math,MATH,MATH   20,2599,780,3,9,10,9,7,7,45,Spring,2014
Math,MATH,MATH   20,2600,746,2,4,7,6,7,6,32,Spring,2014
Math,MATH,MATH   20,2601,785,4,8,6,2,4,9,33,Spring,2014
Math,MATH,MATH   20,2602,772,2,8,8,7,1,15,41,Spring,2014
Math,MATH,MATH   20,2603,786,6,14,6,1,1,13,41,Spring,2014
Math,MATH,MATH   20,2604,787,2,3,7,6,4,11,33,Spring,2014
Math,MATH,MATH   20,2605,786,8,4,12,2,5,11,42,Spring,2014
Math,MATH,MATH   20,2606,788,3,18,7,5,1,9,43,Spring,2014
Math,MATH,MATH   20,4292,789,3,7,3,8,8,18,47,Spring,2014
Math,MATH,MATH   20,4293,790,5,5,7,6,2,18,43,Spring,2014
Math,MATH,MATH   20,4294,791,18,4,12,7,0,6,47,Spring,2014
Math,MATH,MATH   20,4295,773,9,2,11,4,7,7,40,Spring,2014
Math,MATH,MATH   20,4296,792,6,7,18,0,5,4,40,Spring,2014
Math,MATH,MATH   20,4297,793,6,5,6,1,4,12,34,Spring,2014
Math,MATH,MATH   20,4298,794,6,7,7,4,0,16,40,Spring,2014
Math,MATH,MATH   20,4299,775,9,3,10,2,4,5,33,Spring,2014
Math,MATH,MATH   20,4300,795,3,3,6,3,11,12,38,Spring,2014
Math,MATH,MATH   21,2607,796,4,1,11,7,7,5,35,Spring,2014
Math,MATH,MATH   21,2608,797,2,5,6,2,4,21,40,Spring,2014
Math,MATH,MATH   21,2609,782,0,2,1,3,15,12,33,Spring,2014
Math,MATH,MATH   21,2610,798,6,32,7,2,3,4,54,Spring,2014
Math,MATH,MATH   21,2611,747,3,2,4,0,9,16,34,Spring,2014
Math,MATH,MATH   21,2612,799,6,5,4,1,3,16,35,Spring,2014
Math,MATH,MATH   21,4301,800,6,7,6,3,7,10,39,Spring,2014
Math,MATH,MATH   21,4302,801,5,8,12,1,8,9,43,Spring,2014
Math,MATH,MATH   21,4303,802,5,4,6,3,3,8,29,Spring,2014
Math,MATH,MATH   21,4304,803,4,11,13,6,3,6,43,Spring,2014
Math,MATH,MATH   26,2613,804,8,14,14,5,0,3,44,Spring,2014
Math,MATH,MATH   26,2614,805,3,4,3,4,9,5,28,Spring,2014
Math,MATH,MATH   26,2615,757,3,2,4,1,4,22,36,Spring,2014
Math,MATH,MATH   26,2616,748,0,4,1,3,7,17,32,Spring,2014
Math,MATH,MATH   26,2617,806,2,7,9,1,3,10,32,Spring,2014
Math,MATH,MATH   26,2618,807,7,6,6,3,4,8,34,Spring,2014
Math,MATH,MATH   26,4305,808,8,8,3,0,9,10,38,Spring,2014
Math,MATH,MATH   26,4306,809,7,9,5,4,2,12,39,Spring,2014
Math,MATH,MATH   28,2619,765,1,3,6,9,4,19,42,Spring,2014
Math,MATH,MATH   28,2620,799,10,9,12,3,3,12,49,Spring,2014
Math,MATH,MATH   28,4307,808,11,10,10,2,5,14,52,Spring,2014
Math,MATH,MATH   29,2621,757,11,12,6,3,2,13,47,Spring,2014
Math,MATH,MATH   31,2622,810,5,1,6,4,10,13,39,Spring,2014
Math,MATH,MATH   31,2623,779,0,7,6,3,10,10,36,Spring,2014
Math,MATH,MATH   31,2624,743,0,9,10,7,8,9,43,Spring,2014
Math,MATH,MATH   31,2625,811,0,0,6,6,7,10,29,Spring,2014
Math,MATH,MATH   31,2626,812,1,2,4,3,4,19,33,Spring,2014
Math,MATH,MATH   31,2627,742,3,6,12,1,10,11,43,Spring,2014
Math,MATH,MATH   31,2628,756,0,1,6,9,6,19,41,Spring,2014
Math,MATH,MATH   31,2629,804,8,8,14,7,0,7,44,Spring,2014
Math,MATH,MATH   31,2630,813,1,5,12,8,4,14,44,Spring,2014
Math,MATH,MATH   31,2631,779,0,4,5,3,15,10,37,Spring,2014
Math,MATH,MATH   31,2632,814,7,4,7,6,3,7,34,Spring,2014
Math,MATH,MATH   31,2633,815,3,0,9,3,3,16,34,Spring,2014
Math,MATH,MATH   31,2634,753,3,6,16,8,4,11,48,Spring,2014
Math,MATH,MATH   31,2635,816,2,2,2,3,11,23,43,Spring,2014
Math,MATH,MATH   31,2636,800,4,5,16,3,6,14,48,Spring,2014
Math,MATH,MATH   31,2637,817,6,6,7,4,1,18,42,Spring,2014
Math,MATH,MATH   31,2638,818,6,8,22,3,2,11,52,Spring,2014
Math,MATH,MATH   31,2639,819,9,8,5,11,7,4,44,Spring,2014
Math,MATH,MATH   31,2640,820,4,6,9,5,3,9,36,Spring,2014
Math,MATH,MATH   31,2641,821,4,6,11,8,6,3,38,Spring,2014
Math,MATH,MATH   31,2642,822,1,6,27,2,5,6,47,Spring,2014
Math,MATH,MATH   31,4308,823,4,3,8,7,8,12,42,Spring,2014
Math,MATH,MATH   31,4309,824,4,3,7,3,7,10,34,Spring,2014
Math,MATH,MATH   31,4310,797,1,2,8,3,4,23,41,Spring,2014
Math,MATH,MATH   31,4311,825,4,8,4,4,6,11,37,Spring,2014
Math,MATH,MATH   31,4312,826,5,10,9,5,2,11,42,Spring,2014
Math,MATH,MATH   31,4313,827,5,6,2,4,2,16,35,Spring,2014
Math,MATH,MATH   31,4314,774,4,5,4,5,5,22,45,Spring,2014
Math,MATH,MATH   31,4315,801,3,4,1,1,16,14,39,Spring,2014
Math,MATH,MATH   31,4316,828,3,4,2,14,0,9,32,Spring,2014
Math,MATH,MATH   31,4317,829,6,7,10,5,1,8,37,Spring,2014
Math,MATH,MATH   32,2643,746,2,4,9,4,8,19,46,Spring,2014
Math,MATH,MATH   32,2644,830,19,14,8,3,1,5,50,Spring,2014
Math,MATH,MATH   32,2645,777,3,4,5,1,15,19,47,Spring,2014
Math,MATH,MATH   32,2646,789,5,9,6,2,7,17,46,Spring,2014
Math,MATH,MATH   32,2647,746,3,7,5,6,13,12,46,Spring,2014
Math,MATH,MATH   32,2648,831,3,5,3,10,5,16,42,Spring,2014
Math,MATH,MATH   32,2649,749,9,11,6,3,5,6,40,Spring,2014
Math,MATH,MATH   32,2650,766,10,3,9,6,6,10,44,Spring,2014
Math,MATH,MATH   32,4318,754,5,6,3,5,6,13,38,Spring,2014
Math,MATH,MATH   32,4319,832,15,11,5,1,2,5,39,Spring,2014
Math,MATH,MATH   41,4320,417,0,6,4,0,0,4,14,Spring,2014
Math,MATH,MATH   54,2651,780,9,10,8,4,8,7,46,Spring,2014
Math,MATH,MATH   54,2652,780,4,4,6,7,13,11,45,Spring,2014
Math,MATH,MATH   54,2653,778,4,7,5,4,9,13,42,Spring,2014
Math,MATH,MATH   54,2654,833,3,5,5,5,11,13,42,Spring,2014
Math,MATH,MATH   54,2655,831,6,6,3,6,7,15,43,Spring,2014
Math,MATH,MATH   54,2656,745,11,13,4,5,7,6,46,Spring,2014
Math,MATH,MATH   54,2657,745,9,12,5,3,7,8,44,Spring,2014
Math,MATH,MATH   54,2658,759,17,7,5,8,2,15,54,Spring,2014
Math,MATH,MATH   54,2659,764,4,9,3,3,4,21,44,Spring,2014
Math,MATH,MATH   54,2660,834,4,9,12,0,5,16,46,Spring,2014
Math,MATH,MATH   54,2661,764,4,5,7,3,2,4,25,Spring,2014
Math,MATH,MATH   54,2662,761,1,3,5,0,10,23,42,Spring,2014
Math,MATH,MATH   54,2663,806,3,13,14,3,1,7,41,Spring,2014
Math,MATH,MATH   54,2664,761,4,4,10,1,9,13,41,Spring,2014
Math,MATH,MATH   54,2665,783,21,10,5,1,1,6,44,Spring,2014
Math,MATH,MATH   54,2666,754,9,8,7,3,8,13,48,Spring,2014
Math,MATH,MATH   54,2667,754,6,4,7,2,13,11,43,Spring,2014
Math,MATH,MATH   54,3321,835,6,4,9,1,7,17,44,Spring,2014
Math,MATH,MATH   54,4321,763,2,7,5,1,4,23,42,Spring,2014
Math,MATH,MATH   54,4322,785,14,5,0,0,0,7,26,Spring,2014
Math,MATH,MATH   54,4323,836,2,6,7,4,4,16,39,Spring,2014
Math,MATH,MATH   54,4324,837,15,16,8,0,3,7,49,Spring,2014
Math,MATH,MATH   54,4325,838,17,16,4,5,1,4,47,Spring,2014
Math,MATH,MATH   54,4326,802,9,16,7,3,5,5,45,Spring,2014
Math,MATH,MATH   54,4327,839,4,15,14,3,4,11,51,Spring,2014
Math,MATH,MATH   54,4328,832,22,14,3,2,0,2,43,Spring,2014
Math,MATH,MATH   54,4329,839,6,21,19,1,1,8,56,Spring,2014
Math,MATH,MATH   81,2668,776,0,3,4,4,13,5,29,Spring,2014
Math,MATH,MATH   81,2669,776,0,1,6,5,13,8,33,Spring,2014
Math,MATH,MATH   81,2670,840,0,3,5,6,13,12,39,Spring,2014
Math,MATH,MATH   81,2671,811,2,4,6,5,2,13,32,Spring,2014
Math,MATH,MATH   81,2672,841,2,3,2,5,9,14,35,Spring,2014
Math,MATH,MATH   81,2673,811,0,5,2,1,8,13,29,Spring,2014
Math,MATH,MATH   81,2674,825,1,6,9,3,9,8,36,Spring,2014
Math,MATH,MATH   81,2675,752,5,3,1,6,11,10,36,Spring,2014
Math,MATH,MATH   81,3261,807,3,11,3,1,8,7,33,Spring,2014
Math,MATH,MATH   81,4330,809,8,11,4,2,0,6,31,Spring,2014
Math,MATH,MATH   81,4331,785,9,8,1,2,8,5,33,Spring,2014
Math,MATH,MATH   81,4332,842,1,5,10,3,4,12,35,Spring,2014
Math,MATH,MATH   81,4333,843,3,7,5,8,6,3,32,Spring,2014
Math,MATH,MATH   81,4334,790,1,9,5,2,2,8,27,Spring,2014
Math,MATH,MATH   81,4335,844,7,5,2,1,8,7,30,Spring,2014
Math,MATH,MATH   84,2676,813,9,9,13,7,0,3,41,Spring,2014
Math,MATH,MATH   84,2677,810,2,7,14,7,8,7,45,Spring,2014
Math,MATH,MATH   84,2678,837,3,10,12,0,7,10,42,Spring,2014
Math,MATH,MATH   84,2679,776,1,2,12,10,4,2,31,Spring,2014
Math,MATH,MATH   84,2680,814,5,6,8,9,5,11,44,Spring,2014
Math,MATH,MATH   84,2681,845,28,11,2,0,1,5,47,Spring,2014
Math,MATH,MATH   84,2682,817,2,7,6,3,7,16,41,Spring,2014
Math,MATH,MATH   84,2683,846,6,8,9,7,11,7,48,Spring,2014
Math,MATH,MATH   84,2684,779,1,5,9,2,6,9,32,Spring,2014
Math,MATH,MATH   84,2685,847,1,5,21,10,4,3,44,Spring,2014
Math,MATH,MATH   84,2686,848,8,11,13,3,5,2,42,Spring,2014
Math,MATH,MATH   84,2687,747,2,4,8,0,16,14,44,Spring,2014
Math,MATH,MATH   84,2688,849,1,3,8,9,11,7,39,Spring,2014
Math,MATH,MATH   84,2689,794,2,6,4,6,0,13,31,Spring,2014
Math,MATH,MATH   84,4336,818,11,16,5,2,3,8,45,Spring,2014
Math,MATH,MATH   84,4337,787,2,5,13,9,3,7,39,Spring,2014
Math,MATH,MATH   84,4338,803,9,21,2,1,4,1,38,Spring,2014
Math,MATH,MATH   84,4339,843,1,2,4,3,2,4,16,Spring,2014
Math,MATH,MATH   84,4340,822,4,9,8,0,11,3,35,Spring,2014
Math,MATH,MATH   84,4341,788,11,8,5,1,0,7,32,Spring,2014
Math,MATH,MATH   85,2690,811,2,2,9,7,5,12,37,Spring,2014
Math,MATH,MATH   85,2691,758,3,6,9,7,6,13,44,Spring,2014
Math,MATH,MATH   85,2692,850,3,3,9,16,11,9,51,Spring,2014
Math,MATH,MATH   85,2693,851,3,10,13,8,7,8,49,Spring,2014
Math,MATH,MATH   85,2694,852,1,18,9,6,7,7,48,Spring,2014
Math,MATH,MATH   85,2695,847,1,13,12,9,0,4,39,Spring,2014
Math,MATH,MATH   85,2696,830,3,5,9,11,13,12,53,Spring,2014
Math,MATH,MATH   85,2697,747,4,1,2,0,14,12,33,Spring,2014
Math,MATH,MATH   85,2698,845,19,12,5,2,3,3,44,Spring,2014
Math,MATH,MATH   85,4342,853,6,10,11,2,11,7,47,Spring,2014
Math,MATH,MATH   85,4343,854,2,5,8,3,7,16,41,Spring,2014
Math,MATH,MATH   85,4344,848,7,10,10,2,5,12,46,Spring,2014
Math,MATH,MATH   85,4345,849,0,4,6,11,5,10,36,Spring,2014
Math,MATH,MATH   85,4346,842,8,9,8,2,6,6,39,Spring,2014
Modern Lang/,ARABIC,ARABIC  1,4017,855,30,1,1,1,1,3,37,Spring,2014
Modern Lang/,ASL,ASL    1,4036,856,9,11,8,2,4,5,39,Spring,2014
Modern Lang/,CHNESE,CHNESE  1,1365,857,6,4,0,3,7,7,27,Spring,2014
Modern Lang/,CHNESE,CHNESE  1,1366,858,7,6,6,1,4,15,39,Spring,2014
Modern Lang/,CHNESE,CHNESE  1,4075,858,10,5,2,1,0,15,33,Spring,2014
Modern Lang/,CHNESE,CHNESE  2,4076,859,17,11,2,0,1,2,33,Spring,2014
Modern Lang/,CHNESE,CHNESE  4,1367,858,8,3,0,0,0,2,13,Spring,2014
Modern Lang/,CHNESE,CHNESE  8,4077,860,10,3,0,0,3,6,22,Spring,2014
Modern Lang/,CHNESE,CHNESE  9,4078,860,0,4,3,2,3,2,14,Spring,2014
Modern Lang/,FRENCH,FRENCH  1,2251,861,15,3,1,1,2,10,32,Spring,2014
